,Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),OilPrice,,
2243,14-11-2011,1780.5,1776,1115.602,1116.349,1299.066,1304.252,112.69,,
2244,15-11-2011,1765,1785,1113.986,1126.752,1302.391,1317.149,112.19,,
2245,16-11-2011,1773,1756,1124.429,1115.133,1311.488,1301.126,112.26,,
2246,17-11-2011,1756,1742.5,1115.7,1104.596,1304.122,1288.545,110.82,,
2247,18-11-2011,1730,1719,1093,1089.285,1279.87,1270.228,109.12,,
2248,21-11-2011,1704,1702,1085.419,1089.419,1266.444,1265.522,107.74,,
2249,22-11-2011,1697.5,1699,1083.903,1086.873,1253.137,1257.029,108.34,,
2250,23-11-2011,1686,1681,1083.548,1080.612,1260.467,1257.198,108.32,,
2251,24-11-2011,1699,1692.5,1094.716,1092.57,1270.375,1270.264,108.1,,
2252,25-11-2011,1676,1688.5,1084.018,1089.144,1263.856,1272.131,107.73,,
2253,28-11-2011,1714,1714,1100.411,1100.976,1280.06,1281.495,108.75,,
2254,29-11-2011,1717,1717,1098.318,1098.528,1278.671,1287.686,109.74,,
2255,30-11-2011,1704,1746,1095.609,1109.769,1282.457,1296.695,110.38,,
2256,01-12-2011,1750,1752,1113.019,1113.583,1298.027,1297.874,109.36,,
2257,02-12-2011,1751,1747,1116.496,1114.585,1298.287,1295.898,109.61,,
2258,05-12-2011,1744,1744,1114.876,1111.819,1296.076,1295.498,110.3,,
2259,06-12-2011,1720,1708,1098.761,1092.7,1284.541,1275.579,109.49,,
2260,07-12-2011,1731,1735.5,1108.195,1105.344,1289.962,1297.376,110.05,,
2261,08-12-2011,1739,1715,1105.812,1095.427,1297.277,1286.379,108.98,,
2262,09-12-2011,1712,1709,1094.489,1092.362,1281.341,1277.948,107.45,,
2263,12-12-2011,1680,1659.5,1077.061,1063.85,1266.491,1253.872,107.33,,
2264,13-12-2011,1665,1672.5,1068.746,1072.115,1262.224,1267.141,107.65,,
2265,14-12-2011,1635,1603,1055.315,1036.869,1255.182,1235.262,106.88,,
2266,15-12-2011,1590,1574,1026.535,1015.156,1223.642,1210.118,104.6,,
2267,16-12-2011,1589.5,1594,1022.844,1026.93,1218.942,1222.862,103.57,,
2268,19-12-2011,1593,1598,1028.339,1029.241,1222.939,1227.06,102.91,,
2269,20-12-2011,1605,1613.5,1027.003,1029.609,1227.909,1230.271,105.05,,
2270,21-12-2011,1637.5,1608,1039.353,1025.706,1243.828,1232.845,106.98,,
2271,22-12-2011,1609,1606.5,1024.971,1024.684,1231.44,1231.129,107.49,,
2273,28-12-2011,1584,1571,1010.978,1012.242,1211.472,1208.647,107.52,,
2274,29-12-2011,1537.5,1531,1000.325,992.673,1192.323,1184.16,106.75,,
2276,03-01-2012,1590,1598,1019.95,1023.834,1221.198,1224.99,109.4,,
2277,04-01-2012,1603,1613,1024.281,1032.386,1229.955,1245.656,111.73,,
2278,05-01-2012,1614.5,1599,1038.33,1032.546,1256.322,1250,113,,
2279,06-01-2012,1621,1616.5,1045.672,1049.88,1265.813,1271.533,112.23,,
2280,09-01-2012,1618,1615,1047.385,1045.443,1266.536,1268.258,112.51,,
2281,10-01-2012,1627,1637,1051.917,1056.947,1271.491,1279.406,112.98,,
2282,11-01-2012,1641,1634.5,1063.513,1064.405,1286.252,1289.14,112.9,,
2283,12-01-2012,1652.5,1661,1077.109,1082.861,1296.18,1294.319,112.93,,
2284,13-01-2012,1642,1635.5,1070.265,1069.304,1281.711,1289.623,111.75,,
2285,16-01-2012,1643.5,1641,1074.604,1071.149,1298.901,1295.083,111.71,,
2286,17-01-2012,1662,1656,1080.343,1079.32,1299.758,1302.092,112.24,,
2287,18-01-2012,1657,1647,1077.093,1067.54,1290.8,1283.21,111.78,,
2288,19-01-2012,1664,1655,1076.535,1070.989,1289.623,1284.041,111.59,,
2289,20-01-2012,1646,1653,1064.683,1064.94,1274.29,1279.016,111.37,,
2290,23-01-2012,1675,1675.5,1076.547,1074.038,1294.936,1285.386,111.78,,
2291,24-01-2012,1669,1665.5,1072.691,1069.273,1282.169,1283.227,111.49,,
2292,25-01-2012,1659,1650,1064.075,1058.778,1277.038,1273.443,110.7,,
2293,26-01-2012,1713,1727,1091.013,1100.841,1300.585,1311.513,111.26,,
2294,27-01-2012,1722,1726,1095.978,1099.853,1310.303,1316.452,111.31,,
2295,30-01-2012,1720.5,1729,1097.398,1103.03,1310.059,1319.042,111.11,,
2296,31-01-2012,1738,1744,1102.232,1105.617,1317.265,1328.155,111.21,,
2297,01-02-2012,1744,1740,1106.739,1098.832,1327.649,1322.088,110.61,,
2298,02-02-2012,1747.5,1751,1102.802,1107.107,1326.678,1332.471,110.82,,
2299,03-02-2012,1759.5,1734,1110.655,1099.068,1335.484,1324.574,111.26,,
2300,06-02-2012,1717,1719,1090.851,1089.63,1315.306,1315.125,113.39,,
2301,07-02-2012,1720,1724,1087.575,1089.622,1308.98,1307.348,114.68,,
2302,08-02-2012,1743,1746,1095.951,1101.022,1315.174,1316.544,115.18,,
2303,09-02-2012,1733,1748,1094.204,1103.535,1304.773,1314.187,116.26,,
2304,10-02-2012,1715.5,1711.5,1084.25,1086.667,1295.206,1298.46,116.41,,
2305,13-02-2012,1727,1720,1093.107,1089.297,1302.217,1300.764,117.19,,
2306,14-02-2012,1721,1722,1091.797,1098.214,1303.097,1309.107,116.63,,
2307,15-02-2012,1725.5,1733,1099.325,1104.807,1309.876,1324.62,117.94,,
2308,16-02-2012,1716,1713,1094.737,1090.041,1320.508,1313.65,118.13,,
2309,17-02-2012,1732,1723,1093.089,1089.817,1316.51,1309.569,118.59,,
2310,20-02-2012,1729.5,1733,1090.823,1093.168,1307.355,1308.715,119.19,,
2311,21-02-2012,1737,1748,1097.977,1107.24,1313.124,1321.439,119.19,,
2312,22-02-2012,1754.75,1752,1116.324,1119.346,1325.04,1325.566,120.87,,
2313,23-02-2012,1776.5,1777,1130.449,1132.93,1334.41,1337.297,121.69,,
2314,24-02-2012,1778.5,1777.5,1125.419,1121.38,1328.23,1321.856,122.86,,
2315,27-02-2012,1765,1772,1113.284,1118.052,1316.182,1323.573,123.24,,
2316,28-02-2012,1774.75,1781,1120.423,1124.227,1321.482,1326.333,122.14,,
2317,29-02-2012,1788,1770,1120.792,1110.484,1329.961,1319.812,120.79,,
2318,01-03-2012,1721,1714,1079.132,1074.743,1289.815,1287.077,122.12,,
2319,02-03-2012,1714.5,1707,1076.136,1077.583,1292.986,1293.77,123.12,,
2320,05-03-2012,1698,1705,1073.596,1074.693,1286.169,1289.81,122.39,,
2321,06-03-2012,1685.5,1669,1068.26,1059.01,1282.237,1271.813,122.02,,
2322,07-03-2012,1682.5,1677.5,1068.525,1067.248,1278.69,1279.167,121.81,,
2323,08-03-2012,1701.5,1690,1076.694,1070.162,1287.26,1276.435,124.17,,
2324,09-03-2012,1699.5,1687.5,1078.295,1074.567,1285.358,1285.225,124.19,,
2325,12-03-2012,1705.25,1697.5,1088.573,1086.052,1299.931,1293.235,123.92,,
2326,13-03-2012,1694.75,1690,1082.631,1077.119,1291.435,1291.555,124.64,,
2327,14-03-2012,1662,1644.25,1057.925,1049.633,1271.614,1261.799,124.34,,
2328,15-03-2012,1646.75,1648,1052.573,1052.027,1262.264,1261.192,123.08,,
2329,16-03-2012,1649,1658,1049.049,1046.189,1263.021,1258.444,122.96,,
2330,19-03-2012,1654,1661.5,1044.258,1046.087,1256.934,1258.712,124.12,,
2331,20-03-2012,1648.5,1656.75,1039.014,1044.412,1248.864,1250.566,123.09,,
2332,21-03-2012,1656,1649.25,1042.953,1042.048,1248.21,1250.379,122.95,,
2333,22-03-2012,1636,1635.5,1035.968,1034.799,1243.161,1242.309,121.83,,
2334,23-03-2012,1651,1664,1040.852,1047.991,1246.038,1254.429,122.81,,
2335,26-03-2012,1658,1680.25,1047.908,1053.977,1255.015,1261.26,123.53,,
2336,27-03-2012,1694,1692,1059.545,1058.89,1266.542,1269.413,123.54,,
2337,28-03-2012,1677,1676,1052.004,1054.951,1255.615,1258.636,122.29,,
2338,29-03-2012,1655.75,1657.5,1041.221,1042.978,1245.862,1248.588,121.61,,
2339,30-03-2012,1660.75,1662.5,1038.683,1039.452,1245.313,1246.626,120.89,,
2340,02-04-2012,1664,1677.5,1037.536,1047.129,1246.162,1261.089,121.62,,
2341,03-04-2012,1674.75,1676.25,1044.174,1049.164,1254.025,1258.446,122.95,,
2342,04-04-2012,1631.75,1621,1027.745,1021.102,1239.649,1233.732,121.94,,
2343,05-04-2012,1622.5,1631,1022.82,1029.607,1239.212,1248.278,121.15,,
2344,10-04-2012,1643.75,1644,1037.721,1037.486,1255.921,1255.537,119.38,,
2345,11-04-2012,1654,1658,1040.252,1041.13,1261.632,1261.988,117.8,,
2346,12-04-2012,1655.5,1668.5,1039.038,1045.819,1261.333,1266.318,118.72,,
2347,13-04-2012,1670.5,1666.5,1048.914,1047.125,1269.859,1272.137,119.1,,
2348,16-04-2012,1648.25,1653,1040.693,1043.956,1266.034,1268.124,116.98,,
2349,17-04-2012,1652,1635.5,1035.542,1027.195,1255.51,1247.902,116.27,,
2350,18-04-2012,1646.5,1644,1030.802,1028.014,1258.407,1256.017,115.73,,
2351,19-04-2012,1642,1650,1022.734,1027.717,1249.905,1256.664,116.24,,
2352,20-04-2012,1640,1641.5,1018.254,1018.553,1246.295,1244.126,116.46,,
2353,23-04-2012,1632,1629,1014.421,1011.864,1240.97,1240.954,115.5,,
2354,24-04-2012,1638.75,1649.5,1014.832,1021.995,1244.683,1248.297,115.8,,
2355,25-04-2012,1641.25,1637.75,1019.537,1015.533,1241.49,1239.311,116.05,,
2356,26-04-2012,1648.25,1653.5,1017.878,1021.562,1246.22,1250.189,117.14,,
2357,27-04-2012,1654,1663.5,1019.603,1024.449,1250.283,1255.946,117.25,,
2358,30-04-2012,1662.5,1651.25,1021.443,1016.154,1256.614,1248.11,117.2,,
2359,01-05-2012,1661.25,1664,1024.704,1025.641,1253.017,1256.133,117.08,,
2360,02-05-2012,1652.5,1648,1020.44,1019.297,1257.706,1253.995,116.68,,
2361,03-05-2012,1642.5,1637.75,1015.896,1012.394,1251.238,1244.302,115.31,,
2362,04-05-2012,1629.5,1643.75,1007.543,1015.978,1240.201,1248.765,112.23,,
2363,08-05-2012,1627,1602.5,1008.992,993.49,1250.769,1233.831,109.58,,
2364,09-05-2012,1585.5,1582.5,984.171,983.225,1221.871,1223.141,109.85,,
2365,10-05-2012,1590,1598.5,987.394,988.253,1228.368,1232.555,110.06,,
2366,11-05-2012,1580.75,1583,980.979,983.78,1221.694,1223.622,109.24,,
2367,14-05-2012,1563,1558.5,972.62,969.699,1213.792,1214.731,108.14,,
2368,15-05-2012,1559,1556.5,969.95,971.416,1213.607,1217.919,108.7,,
2369,16-05-2012,1537.5,1548.5,966.313,971.577,1208.726,1214.034,108.14,,
2370,17-05-2012,1547,1554,973.997,982.798,1217.439,1223.718,107.1,,
2371,18-05-2012,1588,1589.5,1005.127,1004.741,1251.083,1249.803,105.16,,
2372,21-05-2012,1590.25,1592.5,1005.342,1008.039,1245.204,1250,105.93,,
2373,22-05-2012,1575.75,1582.5,998.764,1000.632,1233.947,1239.233,106.16,,
2374,23-05-2012,1555,1549,989.563,985.557,1229.443,1225.766,104.16,,
2375,24-05-2012,1558.5,1568.5,993.624,999.936,1239.265,1248.011,103.49,,
2376,25-05-2012,1560.5,1569.5,996.043,1000.638,1240.658,1252.194,104.59,,
2377,28-05-2012,1579,1574.6,1006.63,1003.313,1255.666,1255.261,105.01,,
2378,29-05-2012,1573.75,1579.5,1003.667,1007.913,1254.484,1260.575,105.13,,
2379,30-05-2012,1548.75,1540,995.405,989.844,1244.976,1239.437,102.75,,
2380,31-05-2012,1567.5,1558,1010.508,1008.741,1262.077,1258.278,101.06,,
2381,01-06-2012,1552.5,1606,1015.37,1041.775,1259.533,1292.763,97.44,,
2382,06-06-2012,1633.25,1635,1057.325,1056.475,1305.451,1307.163,97.89,,
2383,07-06-2012,1620.75,1606,1046.253,1033.196,1288.662,1277.34,97.7,,
2384,08-06-2012,1576,1576.5,1021.718,1022.374,1264.34,1265.249,95.87,,
2385,11-06-2012,1593,1584,1023.45,1019.239,1264.788,1262.151,97.34,,
2386,12-06-2012,1589.25,1603.5,1025.653,1032.318,1271.4,1284.444,94.99,,
2387,13-06-2012,1612.75,1619.5,1034.942,1041.68,1286.187,1292.498,95.56,,
2388,14-06-2012,1619,1613.5,1044.651,1038.155,1289.834,1280.251,95.22,,
2389,15-06-2012,1622.25,1627.25,1043.583,1041.04,1284.442,1289.462,96.02,,
2390,18-06-2012,1623.5,1615.5,1035.197,1031.543,1284.516,1282.143,95.03,,
2391,19-06-2012,1628.5,1625.5,1040.309,1035.482,1291.743,1284.98,93.73,,
2392,20-06-2012,1618.75,1601,1029.412,1017.154,1274.807,1259.638,93.08,,
2393,21-06-2012,1600,1582,1017.165,1010.733,1261.432,1254.063,89.48,,
2394,22-06-2012,1570.5,1565.5,1005.699,1003.526,1251.793,1244.633,88.74,,
2395,25-06-2012,1569,1570,1009.003,1008.997,1256.406,1256.603,88.92,,
2396,26-06-2012,1583.25,1576,1013.734,1009.48,1267.411,1262.618,90.13,,
2397,27-06-2012,1567.5,1573.5,1003.393,1010.532,1255.306,1261.828,90.91,,
2398,28-06-2012,1567.75,1558.5,1008.978,1004.188,1261.466,1253.317,90.92,,
2399,29-06-2012,1569.5,1598.5,1006.09,1019.322,1248.012,1260.448,92.99,,
2400,02-07-2012,1596.25,1592,1018.341,1014.465,1263.256,1263.292,94.07,,
2401,03-07-2012,1608.5,1617.5,1025.698,1031.306,1278.312,1285.26,96.44,,
2402,04-07-2012,1617,1613.5,1032.897,1033.5,1285.374,1284.634,97.3,,
2403,05-07-2012,1616.75,1604,1037.575,1033.572,1292.986,1296.162,98.34,,
2404,06-07-2012,1591.75,1587,1024.292,1023.211,1285.535,1288.463,96.84,,
2405,09-07-2012,1581,1585,1020.658,1022.251,1287.145,1290.506,96.83,,
2406,10-07-2012,1594.5,1595.25,1025.996,1027.735,1293.292,1300.016,96.33,,
2407,11-07-2012,1576.5,1577,1012.914,1013.171,1284.004,1284.83,96.74,,
2408,12-07-2012,1565.5,1556.25,1011.959,1007.738,1281.097,1277.395,97.32,,
2409,13-07-2012,1579,1595.5,1022.337,1026.573,1294.05,1301.599,99.1,,
2410,16-07-2012,1584,1589.75,1020.684,1018.74,1300.172,1299.771,99.93,,
2411,17-07-2012,1595,1585.25,1020.473,1016.121,1296.853,1293.659,101.29,,
2412,18-07-2012,1579.5,1575.25,1012.565,1008.289,1288.651,1286.443,101.73,,
2413,19-07-2012,1580,1584,1009.327,1009.367,1287.064,1294.752,103.71,,
2414,20-07-2012,1583,1576.25,1007.831,1007.639,1291.296,1296.258,103.7,,
2415,23-07-2012,1571.5,1572.25,1011.912,1014.486,1298.117,1300.993,100.07,,
2416,24-07-2012,1573,1583.25,1015.232,1019.085,1300.537,1308.255,100.51,,
2417,25-07-2012,1587.5,1601,1024.855,1034.706,1309.386,1319.759,100.21,,
2418,26-07-2012,1603,1618,1034.26,1030.573,1321.735,1315.768,101.47,,
2419,27-07-2012,1618.75,1618.25,1031.511,1026.874,1321.429,1309.052,102.92,,
2420,30-07-2012,1616.5,1617.75,1029.749,1031.465,1317.871,1320.073,102.94,,
2421,31-07-2012,1622.75,1622,1034.455,1037.416,1323.29,1321.062,102.22,,
2422,01-08-2012,1614.75,1599,1032.779,1023.884,1311.952,1298.1,102.54,,
2423,02-08-2012,1604.5,1597,1031.899,1026.482,1305.533,1307.409,103.07,,
2424,03-08-2012,1595,1602,1024.735,1028.043,1303.531,1299.586,104.46,,
2425,06-08-2012,1606.75,1610,1032.284,1033.243,1299.434,1298.597,105.67,,
2426,07-08-2012,1613,1611,1032.386,1028.473,1300.387,1295.954,107.58,,
2427,08-08-2012,1607,1613.25,1030.326,1031.556,1298.901,1307.334,108.36,,
2428,09-08-2012,1612.75,1615,1029.787,1033.931,1307.458,1313.222,108.39,,
2429,10-08-2012,1608.5,1618.5,1030.693,1037.101,1310.921,1320.039,109.1,,
2430,13-08-2012,1622.25,1622.5,1035.325,1032.584,1317.296,1311.641,109.67,,
2431,14-08-2012,1614.5,1597.75,1028.344,1018.583,1305.596,1294.773,110.1,,
2432,15-08-2012,1594.75,1601.75,1016.736,1021.394,1293.6,1304.357,110.65,,
2433,16-08-2012,1603.5,1604.5,1021.338,1020.48,1306.739,1301.614,112.11,,
2434,17-08-2012,1616.5,1614.75,1028.57,1028.896,1306.052,1311.738,111.56,,
2435,20-08-2012,1615.25,1615,1028.036,1028.793,1306.837,1310.877,111.49,,
2436,21-08-2012,1624,1639.5,1030.261,1039.5,1308.939,1314.966,112.28,,
2437,22-08-2012,1640.5,1642,1038.488,1038.977,1315.874,1315.6,112.2,,
2438,23-08-2012,1662.5,1665.25,1047.574,1049.505,1324.068,1327.633,113.56,,
2439,24-08-2012,1666.5,1667,1051.884,1053.796,1329.159,1332.747,112.12,,
2440,28-08-2012,1663.5,1668,1053.515,1055.162,1325.181,1328.131,110.22,,
2441,29-08-2012,1664.25,1660,1051.659,1049.437,1325.04,1325.455,109.9,,
2442,30-08-2012,1657,1660.5,1046.482,1047.436,1320.214,1323.002,110.66,,
2443,31-08-2012,1657.75,1648.5,1047.684,1041.311,1319.025,1311.56,111.17,,
2444,03-09-2012,1686,1691.5,1061.646,1065.176,1341.716,1345.45,112.11,,
2445,04-09-2012,1691.5,1697,1064.439,1068.842,1342.247,1349.503,112.85,,
2446,05-09-2012,1689.5,1690,1065.259,1062.225,1349.225,1340.525,111.2,,
2447,06-09-2012,1708.5,1701,1074.528,1069.61,1355.092,1351.931,111.75,,
2448,07-09-2012,1696,1728,1062.058,1080.068,1337.75,1354.657,111.55,,
2449,10-09-2012,1732.75,1732,1082.63,1083.99,1355.087,1354.713,112.32,,
2450,11-09-2012,1731,1736.75,1081.334,1082.492,1352.766,1353.241,112.68,,
2451,12-09-2012,1742.75,1737,1081.714,1078.949,1352.227,1346.094,113.36,,
2452,13-09-2012,1730.5,1733.25,1073.644,1076.152,1339.811,1343.188,113.47,,
2453,14-09-2012,1772.5,1775.5,1093.528,1094.299,1359.696,1348.959,114.87,,
2454,17-09-2012,1767.25,1770,1089.416,1088.963,1349.355,1346.315,113.72,,
2455,18-09-2012,1756.75,1769.5,1081.809,1090.399,1344.314,1355.419,110.95,,
2456,19-09-2012,1774.5,1766.75,1092.538,1089.309,1361.439,1355.077,108.43,,
2457,20-09-2012,1760,1758.5,1088.032,1086.701,1360.334,1359.385,105.88,,
2458,21-09-2012,1773.75,1784.5,1089.193,1096.265,1361.282,1373.326,108.15,,
2459,24-09-2012,1758.5,1762.5,1084.958,1088.164,1361.911,1364.692,107.47,,
2460,25-09-2012,1766.75,1771.5,1088.369,1090.825,1369.361,1367.637,107.99,,
2461,26-09-2012,1763.75,1744.75,1089.071,1078.737,1369.797,1357.36,106.84,,
2462,27-09-2012,1755.25,1763,1084.157,1087.064,1365.316,1369.959,108.21,,
2463,28-09-2012,1781,1776,1098.772,1099.486,1374.653,1377.278,109.68,,
2464,01-10-2012,1770.5,1787,1096.013,1104.996,1372.8,1382.271,109.29,,
2465,02-10-2012,1778.5,1775.5,1100.557,1099.653,1377.188,1372.845,109.32,,
2466,03-10-2012,1777.25,1775.25,1102.376,1103.737,1374.729,1376.91,107.08,,
2467,04-10-2012,1786.5,1791.75,1109.007,1110.268,1380.923,1379.436,106.99,,
2468,05-10-2012,1790,1784,1105.689,1101.303,1375.548,1366.526,108.77,,
2469,08-10-2012,1769,1773.5,1100.33,1105.949,1364.232,1366.965,107.94,,
2470,09-10-2012,1770.75,1774,1106.58,1107.85,1369.913,1373.065,109.46,,
2471,10-10-2012,1763,1761.25,1102.013,1099.75,1370.918,1366.687,110.94,,
2472,11-10-2012,1767.25,1769,1103.29,1102.455,1371.45,1366.445,111.35,,
2473,12-10-2012,1767,1766.75,1101.346,1098.315,1362.795,1361.133,111.06,,
2474,15-10-2012,1747.25,1736,1086.869,1081.283,1347.563,1341.162,110.7,,
2475,16-10-2012,1737.5,1746.5,1080.4,1083.302,1337.361,1338.314,111.09,,
2476,17-10-2012,1747.75,1749,1082.332,1081.766,1333.855,1331.963,110.24,,
2477,18-10-2012,1748,1743,1081.415,1080.394,1331.708,1330.534,109.77,,
2478,19-10-2012,1732.75,1737,1078.856,1082.243,1327.269,1332.26,108.99,,
2479,22-10-2012,1725,1726.75,1075.101,1076.527,1321.029,1321.661,107.13,,
2480,23-10-2012,1717,1711,1072.12,1071.921,1317.223,1318.69,105.94,,
2481,24-10-2012,1708.5,1706.5,1069.283,1064.566,1321.039,1317.049,105.68,,
2482,25-10-2012,1715,1715.5,1063.236,1063.217,1317.71,1322.464,105.83,,
2483,26-10-2012,1704,1716,1057.006,1064.384,1316.44,1326.326,106.37,,
2484,29-10-2012,1712,1707,1066.002,1064.082,1326.72,1322.333,105.97,,
2485,30-10-2012,1713.5,1710,1067.069,1063.83,1322.655,1319.139,106.12,,
2486,31-10-2012,1718,1719,1065.889,1067.967,1321.538,1325.673,106.16,,
2487,01-11-2012,1723.25,1716.25,1065.642,1063.681,1330.592,1324.676,106.26,,
2488,02-11-2012,1708.25,1685,1061.289,1050.041,1325.766,1311.59,105.06,,
2489,05-11-2012,1679,1683.5,1050.82,1054.296,1313.052,1316.263,103.42,,
2490,06-11-2012,1691.75,1691,1058.8,1058.065,1321.576,1320.578,105.79,,
2491,07-11-2012,1730.5,1715.25,1080.752,1073.037,1345.855,1344.345,106.87,,
2492,08-11-2012,1715,1717,1075.842,1074.401,1347.423,1347.301,104.58,,
2493,09-11-2012,1732.75,1738.25,1085.547,1091.18,1362.225,1366.549,105.21,,
2494,12-11-2012,1735.75,1735.25,1091.392,1093.071,1365.442,1364.405,106.59,,
2495,13-11-2012,1724.75,1726.25,1085.226,1086.991,1360.857,1359.894,105.97,,
2496,14-11-2012,1724.5,1725.75,1085.205,1087.155,1353.08,1354.486,106.21,,
2497,15-11-2012,1723.5,1710,1087.656,1078.048,1351.447,1337.191,107.23,,
2498,16-11-2012,1710,1713.5,1077.912,1080.255,1342.756,1346.562,107.04,,
2499,19-11-2012,1723.25,1730.5,1083.669,1087.954,1349.663,1353.433,108.76,,
2500,20-11-2012,1734,1732.25,1089.059,1088.302,1354.053,1353.215,108.33,,
2501,21-11-2012,1726.75,1724,1085.051,1081.692,1350.712,1343.621,107.88,,
2502,22-11-2012,1729.75,1731,1084.347,1085.266,1344.226,1344.257,107.94,,
2503,23-11-2012,1734.75,1734.5,1088.368,1085.555,1345.393,1340.21,108.08,,
2504,26-11-2012,1747.25,1750.5,1090.872,1093.174,1347.563,1349.861,108.48,,
2505,27-11-2012,1747.25,1746.25,1090.464,1089.228,1349.54,1350.75,108.07,,
2506,28-11-2012,1741,1708,1087.377,1069.84,1347.002,1325.778,106.99,,
2507,29-11-2012,1724.5,1725,1076.467,1075.101,1327.56,1326.107,107.46,,
2508,30-11-2012,1728.25,1726,1077.866,1077.74,1329.525,1326.672,108.59,,
2509,03-12-2012,1718,1720,1069.672,1069.585,1317.586,1318.109,108.44,,
2510,04-12-2012,1706.75,1697.75,1058.647,1053.849,1305.354,1297.181,107.66,,
2511,05-12-2012,1703,1694,1057.895,1052.305,1300.794,1295.9,107.2,,
2512,06-12-2012,1693,1694.25,1050.77,1052.787,1295.135,1303.771,105.64,,
2513,07-12-2012,1697,1701.5,1058.706,1062.707,1312.553,1318.481,104.75,,
2514,10-12-2012,1708.5,1712.5,1065.415,1064.524,1324.111,1324.132,105.01,,
2515,11-12-2012,1709.75,1710,1063.41,1061.782,1318.234,1315.789,104.8,,
2516,12-12-2012,1712.5,1716.25,1061.686,1064.341,1315.587,1316.647,105.83,,
2517,13-12-2012,1694.75,1692.75,1051.464,1049.767,1299.157,1294.349,106.01,,
2518,14-12-2012,1696.5,1696.25,1051.376,1052.003,1297.316,1295.639,105.77,,
2519,17-12-2012,1690,1695.75,1043.21,1046.307,1285.269,1286.999,106.07,,
2520,18-12-2012,1699.5,1694,1048.104,1044.132,1289.258,1285.573,106.38,,
2521,19-12-2012,1674.5,1665,1027.868,1023.167,1261.489,1253.765,107.1,,
2522,20-12-2012,1667,1650.5,1024.963,1013.945,1259.254,1243.97,107.2,,
2523,21-12-2012,1648.25,1651.5,1014.557,1019.256,1246.974,1253.701,106.63,,
2525,27-12-2012,1655.25,1655.5,1022.959,1024,1247.645,1247.551,108.03,,
2526,28-12-2012,1658.75,1657.5,1031.369,1027.206,1259.683,1253.024,107.87,,
2528,02-01-2013,1681.5,1693.75,1031.216,1038.664,1270.111,1277.627,108.96,,
2529,03-01-2013,1684.5,1679.5,1039.686,1039.359,1285.093,1281.865,109.15,,
2530,04-01-2013,1632.25,1648,1018.374,1026.727,1254.323,1262.932,108.68,,
2531,07-01-2013,1653.75,1645.25,1029.604,1023.675,1267.824,1260.149,108.15,,
2532,08-01-2013,1653.75,1656,1028.068,1032.097,1261.057,1266.636,108.72,,
2533,09-01-2013,1663.5,1657.75,1035.352,1035.511,1272.373,1270.404,109.01,,
2534,10-01-2013,1663,1675,1036.654,1041.149,1269.369,1270.479,109.3,,
2535,11-01-2013,1669.5,1657.5,1036.249,1029.887,1258.291,1243.249,108.2,,
2536,14-01-2013,1667.75,1666.5,1034.392,1038.253,1246.823,1248.034,108.06,,
2537,15-01-2013,1681,1680.5,1045.918,1047.432,1257.669,1260.123,108.35,,
2538,16-01-2013,1679.75,1676.25,1047.552,1048.771,1262.78,1262.997,107.75,,
2539,17-01-2013,1683.25,1675,1050.849,1048.513,1260.106,1254.4,108.01,,
2540,18-01-2013,1690,1688.5,1060.492,1062.016,1265.823,1269.072,108.92,,
2541,21-01-2013,1688,1687.5,1063.575,1063.729,1269.078,1268.034,109.32,,
2542,22-01-2013,1692.5,1690.5,1068.363,1066.158,1268.17,1270.098,109.48,,
2543,23-01-2013,1692.25,1690.25,1066.186,1064.859,1268.839,1267.719,109.71,,
2544,24-01-2013,1677,1671,1059.18,1058.667,1258.065,1250.281,109.88,,
2545,25-01-2013,1670.25,1660,1058.93,1049.902,1243.393,1233.101,110.2,,
2546,28-01-2013,1656.75,1656.5,1052.774,1053.954,1232.426,1230.775,110.15,,
2547,29-01-2013,1660.5,1663.5,1057.172,1055.386,1235.123,1233.501,110.52,,
2548,30-01-2013,1666.25,1677.5,1057.198,1063.459,1230.704,1236.912,111.43,,
